measurement_id,station_id,measurement_date,mode,pressure,flow,temperature,vibration
1684,104,2024-02-12,stress,73.8,1121.27,4.94,1.776
1685,104,2024-02-13,stress,72.9,1132.55,1.84,1.582
1686,104,2024-02-14,peak,72.65,1264.21,0.42,1.247
1687,104,2024-02-15,peak,68.94,1304.48,10.95,1.16
1688,104,2024-02-16,peak,72.64,1308.2,8.22,1.016
1689,104,2024-02-17,normal,70.95,1045.84,1.39,1.093
1690,104,2024-02-18,peak,71.6,1262.19,3.46,1.033
1691,104,2024-02-19,stress,71.66,1125.39,0.57,1.57
1692,104,2024-02-20,normal,70.02,1025.23,1.5,1.04
1693,104,2024-02-21,stress,73.51,1078.9,7.61,1.753
1694,104,2024-02-22,normal,65.49,1092.98,14.84,0.891
1695,104,2024-02-23,normal,68.43,1085.07,7.65,1.146
1696,104,2024-02-24,stress,75.45,1104.79,5.7,1.543
1697,104,2024-02-25,stress,73.84,1254.69,9.18,1.672
1698,104,2024-02-26,peak,70.53,1275.13,15.63,1.289
1699,104,2024-02-27,peak,70.95,1220.95,4.8,0.997
1700,104,2024-02-28,stress,72.88,1090.67,2.17,1.596
1701,104,2024-02-29,normal,66.4,1049.72,7.01,0.962
1702,104,2024-03-01,stress,68.68,972.29,8.56,1.593
1703,104,2024-03-02,repair,65.05,830.69,8.76,1.324
1704,104,2024-03-03,normal,68.27,1070.01,18.96,1.012
1705,104,2024-03-04,normal,70.49,1123.77,10.45,1.06
1706,104,2024-03-05,normal,67.84,1095.08,17.67,1.151
1707,104,2024-03-06,normal,65.48,1062.36,8.21,0.671
1708,104,2024-03-07,stress,66.94,1116.54,15.71,1.163
1709,104,2024-03-08,normal,64.67,1118.37,8.58,0.667
1710,104,2024-03-09,peak,64.57,1217.04,12.46,0.687
1711,104,2024-03-10,normal,66.08,1161.11,8.66,0.618
1712,104,2024-03-11,normal,62.96,1110.24,10.34,0.522
1713,104,2024-03-12,normal,62.76,1126.57,4.66,0.519
1714,104,2024-03-13,peak,66.62,1140.1,10.85,0.826
1715,104,2024-03-14,normal,61.6,1117.23,8.08,0.506
1716,104,2024-03-15,repair,63.4,952.03,9.15,0.997
1717,104,2024-03-16,peak,64.98,1188.33,11.76,0.683
1718,104,2024-03-17,normal,64.1,1101.07,13.39,0.606
1719,104,2024-03-18,peak,67.05,1271.62,10.39,0.702
1720,104,2024-03-19,stress,66.88,1226.14,8.33,1.13
1721,104,2024-03-20,normal,67.7,1072.04,11.07,0.581
1722,104,2024-03-21,normal,63.86,1090.35,2.34,0.598
1723,104,2024-03-22,repair,63.16,983.61,12.52,1.005
1724,104,2024-03-23,normal,65.5,1066.38,9.82,0.586
1725,104,2024-03-24,normal,64.93,1171.8,11.37,0.676
1726,104,2024-03-25,normal,64.79,1105.43,15.81,0.616
1727,104,2024-03-26,peak,67.98,1312.42,12.37,0.574
1728,104,2024-03-27,normal,63.88,1086.13,16.01,0.56
1729,104,2024-03-28,normal,64.5,1167.52,14.71,0.504
1730,104,2024-03-29,normal,64.5,1033.45,10.23,0.643
1731,104,2024-03-30,peak,65.82,1235.71,15.69,0.746
1732,104,2024-03-31,peak,62.26,1207.56,16.92,0.664
1733,104,2024-04-01,repair,62.77,913.3,20.11,1.028
1734,104,2024-04-02,peak,65.57,1072.17,14.92,0.6
1735,104,2024-04-03,stress,68.7,1158.34,20.29,1.161
1736,104,2024-04-04,normal,64.68,1019.67,14.72,0.569
1737,104,2024-04-05,normal,62.91,1070.84,16.16,0.561
1738,104,2024-04-06,normal,65.62,1145.2,15.9,0.69
1739,104,2024-04-07,normal,62.17,1022.33,17.16,0.683
1740,104,2024-04-08,normal,63.66,1072.75,19.08,0.559
1741,104,2024-04-09,stress,66.17,1088.73,21.12,1.16
1742,104,2024-04-10,normal,66.26,1052.27,22.08,0.707
1743,104,2024-04-11,normal,62.49,1198.97,19.25,0.57
1744,104,2024-04-12,repair,62.73,968.0,16.38,0.968
1745,104,2024-04-13,normal,65.47,1078.79,19.41,0.589
1746,104,2024-04-14,stress,67.13,1154.75,23.24,1.115
1747,104,2024-04-15,normal,65.11,1078.84,14.51,0.502
1748,104,2024-04-16,peak,63.26,1279.88,20.37,0.692
1749,104,2024-04-17,peak,63.51,1206.75,25.36,0.642
1750,104,2024-04-18,normal,63.69,1078.94,23.35,0.569
1751,104,2024-04-19,peak,68.55,1207.67,23.2,0.662
1752,104,2024-04-20,normal,64.92,1096.86,20.58,0.56
1753,104,2024-04-21,peak,65.81,1253.01,19.8,0.59
1754,104,2024-04-22,peak,63.76,1234.72,17.21,0.717
1755,104,2024-04-23,normal,64.39,1094.74,21.31,0.395
1756,104,2024-04-24,normal,65.34,1155.63,26.07,0.498
1757,104,2024-04-25,peak,64.14,1278.69,24.28,0.721
1758,104,2024-04-26,normal,66.75,1132.1,24.92,0.639
1759,104,2024-04-27,normal,65.73,1111.06,21.12,0.575
1760,104,2024-04-28,repair,64.22,849.99,21.1,0.971
1761,104,2024-04-29,stress,67.8,1199.31,23.34,1.199
1762,104,2024-04-30,stress,67.59,1097.4,18.56,1.146
1763,104,2024-05-01,normal,65.61,1087.73,21.66,0.593
1764,104,2024-05-02,normal,62.65,1075.91,24.75,0.462
1765,104,2024-05-03,normal,61.76,1058.67,19.41,0.7
1766,104,2024-05-04,normal,61.83,1070.8,21.82,0.483
1767,104,2024-05-05,normal,61.23,1010.07,21.52,0.654
1768,104,2024-05-06,stress,69.96,1089.64,16.2,1.197
1769,104,2024-05-07,stress,70.25,1120.53,20.05,1.13
1770,104,2024-05-08,normal,62.11,1002.18,26.56,0.562
1771,104,2024-05-09,normal,66.79,1084.0,22.8,0.52
1772,104,2024-05-10,stress,68.44,1166.32,26.75,1.123
1773,104,2024-05-11,normal,66.81,1133.96,18.69,0.646
1774,104,2024-05-12,normal,62.76,1071.67,20.41,0.56
1775,104,2024-05-13,normal,63.52,1053.88,21.56,0.711
1776,104,2024-05-14,peak,68.98,1178.65,23.1,0.845
1777,104,2024-05-15,normal,64.14,1093.12,21.2,0.648
1778,104,2024-05-16,stress,70.32,1136.17,28.88,1.161
1779,104,2024-05-17,repair,64.84,796.53,20.93,0.99
1780,104,2024-05-18,stress,68.64,1140.45,19.38,1.126
1781,104,2024-05-19,peak,67.14,1104.17,21.64,0.745
1782,104,2024-05-20,repair,61.3,902.14,27.16,0.928
1783,104,2024-05-21,normal,65.22,1083.71,28.35,0.622
1784,104,2024-05-22,stress,69.22,1086.56,24.38,1.143
1785,104,2024-05-23,normal,65.6,978.26,22.98,0.576
1786,104,2024-05-24,stress,69.65,1001.22,30.06,1.267
1787,104,2024-05-25,normal,60.29,1046.09,29.49,0.712
1788,104,2024-05-26,repair,64.22,754.9,25.18,0.914
1789,104,2024-05-27,normal,66.36,1097.56,22.36,0.668
1790,104,2024-05-28,normal,61.59,941.99,29.55,0.581
1791,104,2024-05-29,stress,67.82,1101.13,26.32,1.044
1792,104,2024-05-30,peak,67.58,1159.69,25.78,0.735
1793,104,2024-05-31,normal,64.66,978.08,26.53,0.51
1794,104,2024-06-01,stress,70.61,1083.84,27.44,1.021
1795,104,2024-06-02,normal,64.87,1055.23,20.5,0.613
1796,104,2024-06-03,peak,67.92,1141.13,20.32,0.636
1797,104,2024-06-04,repair,62.56,724.86,25.71,1.05
1798,104,2024-06-05,peak,67.13,1089.51,22.35,0.813
1799,104,2024-06-06,normal,64.26,985.88,27.47,0.51
1800,104,2024-06-07,repair,65.63,887.58,25.34,0.763
1801,104,2024-06-08,normal,66.5,989.48,26.18,0.653
1802,104,2024-06-09,repair,61.06,841.06,27.54,0.898
1803,104,2024-06-10,stress,68.62,1085.88,33.7,1.195
1804,104,2024-06-11,normal,62.44,1067.87,25.26,0.624
1805,104,2024-06-12,peak,66.4,1294.0,31.68,0.791
1806,104,2024-06-13,normal,66.77,966.37,31.54,0.532
1807,104,2024-06-14,stress,68.97,1137.94,24.07,1.126
1808,104,2024-06-15,repair,61.02,903.09,37.72,0.975
1809,104,2024-06-16,stress,65.81,1057.21,24.74,1.186
1810,104,2024-06-17,stress,67.47,1175.36,25.36,1.149
1811,104,2024-06-18,repair,62.66,923.71,28.83,1.022
1812,104,2024-06-19,normal,65.5,1084.23,32.05,0.476
1813,104,2024-06-20,peak,66.73,1031.47,29.02,0.784
1814,104,2024-06-21,peak,64.97,1112.06,26.01,0.662
1815,104,2024-06-22,stress,66.6,1057.94,26.7,1.294
1816,104,2024-06-23,repair,61.75,826.95,25.78,0.818
1817,104,2024-06-24,normal,62.03,1045.68,30.71,0.462
1818,104,2024-06-25,repair,59.07,842.43,30.68,0.911
1819,104,2024-06-26,normal,66.16,1059.21,25.2,0.615
1820,104,2024-06-27,normal,64.55,1061.91,23.37,0.609
1821,104,2024-06-28,normal,64.78,1077.88,28.81,0.575
1822,104,2024-06-29,normal,62.48,967.27,17.86,0.589
1823,104,2024-06-30,peak,65.99,1063.67,25.39,0.737
1824,104,2024-07-01,peak,66.22,1136.02,27.16,0.747
1825,104,2024-07-02,normal,63.94,992.65,25.84,0.642
1826,104,2024-07-03,stress,67.31,1049.44,26.84,1.083
1827,104,2024-07-04,stress,68.6,1118.54,21.76,1.19
1828,104,2024-07-05,peak,66.48,1142.56,24.22,0.71
1829,104,2024-07-06,peak,65.73,1154.56,23.73,0.733
1830,104,2024-07-07,stress,67.92,1074.37,31.86,1.114
1831,104,2024-07-08,repair,59.88,910.46,30.46,0.922
1832,104,2024-07-09,normal,64.43,988.47,25.6,0.68
1833,104,2024-07-10,repair,59.35,846.25,27.23,0.907
1834,104,2024-07-11,normal,64.04,1030.15,30.07,0.567
1835,104,2024-07-12,normal,61.08,1010.0,29.55,0.711
1836,104,2024-07-13,stress,66.22,1097.34,24.48,1.133
1837,104,2024-07-14,peak,64.33,1062.37,22.36,0.696
1838,104,2024-07-15,stress,66.96,996.77,30.99,1.317
1839,104,2024-07-16,repair,59.23,798.9,26.77,0.873
1840,104,2024-07-17,peak,68.18,1139.25,25.04,0.641
1841,104,2024-07-18,normal,58.52,1010.5,25.63,0.545
1842,104,2024-07-19,peak,67.07,1090.82,31.86,0.601
1843,104,2024-07-20,peak,65.57,1137.47,24.3,0.698
1844,104,2024-07-21,peak,63.94,1151.37,23.1,0.604
1845,104,2024-07-22,normal,61.74,1011.9,26.54,0.603
1846,104,2024-07-23,normal,60.11,1057.62,25.13,0.655
1847,104,2024-07-24,peak,65.14,1172.5,22.76,0.744
1848,104,2024-07-25,peak,66.55,1162.58,23.38,0.687
1849,104,2024-07-26,normal,65.97,1199.77,28.29,0.56
1850,104,2024-07-27,peak,66.22,1116.58,20.77,0.698
1851,104,2024-07-28,normal,60.94,997.21,26.06,0.597
1852,104,2024-07-29,normal,61.58,1155.03,19.63,0.444
1853,104,2024-07-30,peak,63.52,1162.56,23.82,0.68
1854,104,2024-07-31,repair,61.38,838.47,27.14,0.931
1855,104,2024-08-01,peak,62.61,1156.13,19.93,0.594
1856,104,2024-08-02,repair,57.92,927.62,24.0,0.941
1857,104,2024-08-03,normal,64.55,1035.26,21.31,0.611
1858,104,2024-08-04,stress,64.61,1013.19,24.2,1.146
1859,104,2024-08-05,stress,65.87,1100.4,22.64,1.082
1860,104,2024-08-06,normal,63.22,1003.92,22.92,0.585
1861,104,2024-08-07,peak,64.33,1099.53,22.82,0.636
1862,104,2024-08-08,stress,66.91,1109.43,22.96,1.116
1863,104,2024-08-09,peak,65.77,1044.13,24.58,0.562
1864,104,2024-08-10,stress,66.7,1183.73,26.99,1.207
1865,104,2024-08-11,peak,62.27,1175.78,20.18,0.634
1866,104,2024-08-12,peak,64.54,1212.67,15.86,0.702
1867,104,2024-08-13,normal,62.61,1054.06,18.08,0.606
1868,104,2024-08-14,peak,64.0,1144.66,20.73,0.637
1869,104,2024-08-15,peak,64.56,1137.83,25.7,0.727
1870,104,2024-08-16,normal,63.42,986.9,19.46,0.57
1871,104,2024-08-17,stress,67.58,1049.04,19.49,1.116
1872,104,2024-08-18,normal,62.14,934.27,15.57,0.651
1873,104,2024-08-19,stress,66.19,1141.43,22.31,1.139
1874,104,2024-08-20,stress,67.46,1121.27,21.06,1.108
1875,104,2024-08-21,peak,68.14,1184.59,22.23,0.751
1876,104,2024-08-22,peak,65.33,1218.2,21.56,0.719
1877,104,2024-08-23,normal,63.71,1039.2,18.28,0.793
1878,104,2024-08-24,normal,64.59,998.86,19.35,0.787
1879,104,2024-08-25,normal,61.97,1042.71,16.21,0.66
1880,104,2024-08-26,normal,64.09,975.92,13.12,0.578
1881,104,2024-08-27,stress,69.22,1001.14,15.17,1.196
1882,104,2024-08-28,stress,64.93,1184.79,15.04,1.133
1883,104,2024-08-29,normal,64.21,1069.39,15.32,0.571
1884,104,2024-08-30,repair,61.5,806.27,23.52,0.888
1885,104,2024-08-31,peak,62.92,1110.16,14.69,0.622
1886,104,2024-09-01,normal,61.6,1083.0,14.71,0.528
1887,104,2024-09-02,normal,64.57,1058.91,16.5,0.49
1888,104,2024-09-03,normal,61.22,1115.5,18.12,0.53
1889,104,2024-09-04,normal,61.7,1003.6,17.66,0.573
1890,104,2024-09-05,normal,65.13,1116.82,18.04,0.567
1891,104,2024-09-06,peak,64.61,1263.88,16.99,0.716
1892,104,2024-09-07,normal,65.66,977.3,21.0,0.587
1893,104,2024-09-08,normal,61.78,966.79,17.23,0.517
1894,104,2024-09-09,normal,64.7,1017.63,14.24,0.5
1895,104,2024-09-10,normal,67.06,1092.64,13.99,0.561
1896,104,2024-09-11,normal,63.12,1031.88,16.1,0.523
1897,104,2024-09-12,stress,67.29,1029.08,16.43,1.156
1898,104,2024-09-13,peak,64.73,1098.24,16.07,0.679
1899,104,2024-09-14,stress,68.36,1035.93,7.75,1.106
1900,104,2024-09-15,stress,69.65,1090.49,16.27,1.146
1901,104,2024-09-16,normal,63.03,1113.46,14.16,0.516
1902,104,2024-09-17,peak,64.28,1164.01,4.58,0.742
1903,104,2024-09-18,peak,64.89,1167.4,11.01,0.67
1904,104,2024-09-19,stress,67.75,1081.91,15.28,1.153
1905,104,2024-09-20,repair,60.46,809.73,12.9,0.83
1906,104,2024-09-21,normal,59.71,1051.19,16.73,0.586
1907,104,2024-09-22,normal,66.59,1081.61,9.42,0.558
1908,104,2024-09-23,normal,61.85,1032.97,14.36,0.67
1909,104,2024-09-24,stress,65.43,1073.52,12.96,1.235
1910,104,2024-09-25,normal,62.1,1041.72,12.67,0.544
1911,104,2024-09-26,peak,63.7,1059.29,11.03,0.681
1912,104,2024-09-27,normal,62.82,1000.15,9.64,0.439
1913,104,2024-09-28,normal,63.8,1052.57,12.89,0.448
1914,104,2024-09-29,normal,62.27,1115.03,11.9,0.642
1915,104,2024-09-30,peak,64.41,1265.23,6.54,0.616
1916,104,2024-10-01,stress,64.51,1131.88,9.69,1.226
1917,104,2024-10-02,normal,63.01,1094.37,7.17,0.542
1918,104,2024-10-03,normal,62.73,1048.11,8.64,0.713
1919,104,2024-10-04,repair,59.34,802.17,8.51,0.993
1920,104,2024-10-05,repair,60.24,939.56,10.56,1.027
1921,104,2024-10-06,stress,69.16,1097.58,4.2,1.214
1922,104,2024-10-07,stress,69.4,1172.79,13.68,1.212
1923,104,2024-10-08,peak,62.65,1218.63,6.01,0.71
1924,104,2024-10-09,normal,63.55,1068.6,10.19,0.392
1925,104,2024-10-10,normal,65.01,1170.3,9.34,0.723
1926,104,2024-10-11,peak,64.84,1232.29,6.92,0.64
1927,104,2024-10-12,repair,58.33,923.01,6.72,0.917
1928,104,2024-10-13,normal,61.88,1047.61,7.95,0.652
1929,104,2024-10-14,normal,60.42,1011.4,9.05,0.492
1930,104,2024-10-15,normal,65.62,1161.3,8.18,0.653
1931,104,2024-10-16,stress,63.05,1090.18,8.28,1.119
1932,104,2024-10-17,peak,64.72,1216.54,4.71,0.658
1933,104,2024-10-18,stress,67.05,1075.82,8.13,1.205
1934,104,2024-10-19,normal,60.99,994.14,5.06,0.809
1935,104,2024-10-20,stress,65.97,1138.87,7.01,1.05
1936,104,2024-10-21,normal,62.58,1078.21,4.7,0.679
1937,104,2024-10-22,normal,60.26,1100.2,-1.66,0.572
1938,104,2024-10-23,normal,63.93,1137.88,6.04,0.773
1939,104,2024-10-24,repair,60.67,882.69,6.83,0.94
1940,104,2024-10-25,normal,62.27,1158.12,5.54,0.592
1941,104,2024-10-26,normal,63.33,1104.95,2.95,0.542
1942,104,2024-10-27,repair,57.44,950.64,-0.31,0.928
1943,104,2024-10-28,normal,64.06,997.17,2.89,0.629
1944,104,2024-10-29,normal,64.84,1046.8,-3.13,0.658
1945,104,2024-10-30,peak,62.05,1211.58,6.42,0.6
1946,104,2024-10-31,normal,61.6,1094.92,-1.05,0.597
1947,104,2024-11-01,normal,64.24,1266.9,0.79,1.026
1948,104,2024-11-02,stress,74.7,1184.95,-2.23,1.688
1949,104,2024-11-03,normal,68.56,959.43,-0.81,1.092
1950,104,2024-11-04,normal,66.54,1178.61,5.12,1.149
1951,104,2024-11-05,repair,67.54,838.52,9.01,1.641
1952,104,2024-11-06,normal,68.84,861.35,1.09,1.204
1953,104,2024-11-07,peak,66.06,1185.23,-8.47,1.224
1954,104,2024-11-08,stress,73.32,1193.19,-0.37,1.714
1955,104,2024-11-09,normal,67.2,997.53,3.86,0.923
1956,104,2024-11-10,stress,70.4,1098.06,2.29,1.585
1957,104,2024-11-11,normal,67.18,1094.51,1.83,1.187
1958,104,2024-11-12,normal,67.89,1130.04,-6.43,0.911
1959,104,2024-11-13,normal,66.52,1119.91,0.82,1.143
1960,104,2024-11-14,stress,70.5,1022.55,2.14,1.462
1961,104,2024-11-15,repair,60.95,874.54,4.03,1.447
1962,104,2024-11-16,stress,67.38,999.39,0.78,1.694
1963,104,2024-11-17,repair,65.3,901.59,-0.93,1.322
1964,104,2024-11-18,peak,65.81,1154.53,0.39,1.17
1965,104,2024-11-19,stress,67.92,1110.04,-5.8,1.601
1966,104,2024-11-20,normal,68.54,1053.2,-0.99,1.049
1967,104,2024-11-21,normal,65.43,1058.52,-0.04,1.136
1968,104,2024-11-22,stress,70.04,1001.41,1.71,1.579
1969,104,2024-11-23,stress,73.52,1108.18,-4.67,1.661
1970,104,2024-11-24,repair,63.43,867.73,1.58,1.474
1971,104,2024-11-25,normal,60.59,1130.8,-3.46,0.61
1972,104,2024-11-26,peak,62.09,1242.13,0.24,0.742
1973,104,2024-11-27,normal,60.24,1174.06,-0.16,0.505
1974,104,2024-11-28,stress,67.49,1178.99,-2.93,1.219
1975,104,2024-11-29,stress,65.11,1038.77,-4.23,1.261
1976,104,2024-11-30,stress,67.3,1112.47,-2.31,1.193
1977,104,2024-12-01,peak,64.4,1314.37,-4.84,0.64
1978,104,2024-12-02,normal,63.49,1079.23,-1.58,0.639
1979,104,2024-12-03,normal,62.96,1109.69,2.66,0.553
1980,104,2024-12-04,stress,67.65,1202.53,-0.87,1.152
1981,104,2024-12-05,normal,63.3,1176.08,-5.68,0.576
1982,104,2024-12-06,peak,64.07,1256.03,-0.75,0.727
1983,104,2024-12-07,peak,62.61,1257.25,-3.63,0.831
1984,104,2024-12-08,normal,66.16,1066.03,-0.48,0.668
1985,104,2024-12-09,stress,66.8,1215.33,-2.22,1.165
1986,104,2024-12-10,normal,64.2,1101.8,-0.88,0.612
1987,104,2024-12-11,normal,63.31,1155.95,-2.89,0.486
1988,104,2024-12-12,normal,61.8,1048.08,-5.37,0.615
1989,104,2024-12-13,peak,61.82,1226.75,1.11,0.661
1990,104,2024-12-14,normal,65.04,1157.64,0.65,0.393
1991,104,2024-12-15,normal,64.7,1243.5,-4.73,0.466
1992,104,2024-12-16,normal,63.0,1151.14,0.77,0.588
1993,104,2024-12-17,stress,68.01,1139.82,-3.44,1.237
1994,104,2024-12-18,stress,68.91,1144.7,-8.79,1.153
1995,104,2024-12-19,normal,63.04,1084.24,-2.5,0.517
1996,104,2024-12-20,stress,69.02,1104.26,-2.44,1.235
1997,104,2024-12-21,stress,68.58,1169.86,-0.28,1.264
1998,104,2024-12-22,stress,64.37,1127.52,-0.35,1.099
1999,104,2024-12-23,normal,63.32,1124.3,0.94,0.581
2000,104,2024-12-24,stress,68.49,1079.68,-3.23,1.224
2001,104,2024-12-25,normal,65.49,1039.63,-7.38,0.657
2002,104,2024-12-26,normal,63.21,1141.28,-0.12,0.534
2003,104,2024-12-27,repair,60.83,987.36,-5.76,0.93
2004,104,2024-12-28,repair,61.2,940.77,-3.88,1.037
2005,104,2024-12-29,repair,60.11,859.79,-4.33,0.983
2006,104,2024-12-30,peak,66.44,1279.91,4.03,0.648
2007,104,2024-12-31,stress,65.68,1120.74,-5.01,1.158
2008,104,2025-01-01,stress,69.9,1182.75,4.26,1.141
2009,104,2025-01-02,stress,68.78,1062.74,-4.29,1.202
2010,104,2025-01-03,repair,60.32,881.65,-2.02,1.019
2011,104,2025-01-04,stress,65.98,1093.38,-4.33,1.181
2012,104,2025-01-05,stress,68.15,1116.45,-8.42,1.192
2013,104,2025-01-06,peak,66.45,1213.85,-4.71,0.715
2014,104,2025-01-07,normal,64.79,1129.74,-0.64,0.467
2015,104,2025-01-08,peak,61.92,1325.0,2.92,0.723
2016,104,2025-01-09,peak,63.1,1241.69,3.79,0.704
2017,104,2025-01-10,normal,61.14,1193.82,-1.65,0.464
2018,104,2025-01-11,normal,61.65,1116.32,-0.73,0.557
2019,104,2025-01-12,peak,65.88,1307.62,-2.31,0.928
2020,104,2025-01-13,repair,59.35,890.51,-1.77,0.817
2021,104,2025-01-14,normal,60.77,1131.47,-5.05,0.566
2022,104,2025-01-15,peak,69.03,1197.88,-1.37,0.661
2023,104,2025-01-16,peak,64.67,1295.45,-2.26,0.864
2024,104,2025-01-17,peak,64.03,1234.34,-3.08,0.754
2025,104,2025-01-18,normal,61.57,1092.77,1.46,0.686
2026,104,2025-01-19,repair,61.65,938.82,1.91,0.859
2027,104,2025-01-20,stress,68.2,1106.42,-0.51,1.17
2028,104,2025-01-21,normal,65.39,1165.63,0.4,0.567
2029,104,2025-01-22,stress,66.76,1147.78,7.73,1.169
2030,104,2025-01-23,normal,62.89,1175.09,2.36,0.651
2031,104,2025-01-24,peak,67.56,1317.88,1.09,0.7
2032,104,2025-01-25,stress,66.24,1120.69,0.24,1.024
2033,104,2025-01-26,normal,62.29,1098.19,-0.09,0.597
2034,104,2025-01-27,normal,63.76,1119.17,-0.63,0.537
2035,104,2025-01-28,peak,62.5,1241.51,-0.53,0.725
2036,104,2025-01-29,normal,63.11,1116.63,4.2,0.619
2037,104,2025-01-30,normal,63.3,1167.15,-2.37,0.588
2038,104,2025-01-31,peak,65.69,1325.0,0.14,0.734
2039,104,2025-02-01,repair,61.83,985.94,-0.21,0.94
2040,104,2025-02-02,repair,59.25,994.23,0.07,0.765
2041,104,2025-02-03,normal,62.68,1108.16,6.77,0.584
2042,104,2025-02-04,stress,65.71,1071.68,1.58,1.178
2043,104,2025-02-05,normal,63.24,1121.32,-3.2,0.628
2044,104,2025-02-06,normal,67.07,1120.38,-0.35,0.603
2045,104,2025-02-07,normal,64.69,1121.08,-1.1,0.476
2046,104,2025-02-08,stress,70.1,1158.47,5.25,1.244
2047,104,2025-02-09,normal,62.8,1129.1,6.62,0.634
2048,104,2025-02-10,stress,67.21,1143.37,2.88,1.153
2049,104,2025-02-11,normal,60.42,1119.98,3.2,0.492
2050,104,2025-02-12,repair,60.03,919.75,9.14,1.019
2051,104,2025-02-13,stress,68.56,1144.25,9.79,1.222
2052,104,2025-02-14,normal,62.01,1146.4,3.9,0.488
2053,104,2025-02-15,normal,63.78,1144.16,5.59,0.549
2054,104,2025-02-16,normal,63.27,1094.33,2.92,0.678
2055,104,2025-02-17,peak,68.47,1325.0,2.52,0.495
2056,104,2025-02-18,peak,65.38,1201.27,3.19,0.669
2057,104,2025-02-19,normal,64.61,1181.12,6.63,0.574
2058,104,2025-02-20,stress,69.08,1191.91,8.34,1.145
2059,104,2025-02-21,peak,66.93,1224.67,2.24,0.646
2060,104,2025-02-22,stress,69.33,1213.49,1.81,1.121
2061,104,2025-02-23,peak,67.25,1216.34,4.8,0.602
2062,104,2025-02-24,normal,63.84,1079.39,5.54,0.678
2063,104,2025-02-25,stress,67.02,1211.69,6.77,1.206
2064,104,2025-02-26,normal,64.11,1094.07,9.25,0.681
2065,104,2025-02-27,normal,62.6,1178.36,5.96,0.538
2066,104,2025-02-28,normal,65.62,1138.62,6.5,0.663
2067,104,2025-03-01,normal,63.24,1074.04,8.72,0.588
2068,104,2025-03-02,normal,65.49,1085.17,12.47,0.496
2069,104,2025-03-03,normal,63.02,1059.22,6.54,0.726
2070,104,2025-03-04,normal,62.86,1014.88,3.12,0.554
2071,104,2025-03-05,normal,63.75,991.56,8.21,0.671
2072,104,2025-03-06,normal,61.22,1066.43,6.2,0.605
2073,104,2025-03-07,normal,66.92,1109.18,8.62,0.724
2074,104,2025-03-08,normal,64.8,1067.83,5.16,0.552
2075,104,2025-03-09,peak,67.26,1249.82,6.59,0.775
2076,104,2025-03-10,stress,65.71,1111.45,15.54,1.292
2077,104,2025-03-11,normal,63.11,1020.35,10.23,0.606
2078,104,2025-03-12,normal,65.72,1093.74,11.9,0.549
2079,104,2025-03-13,stress,67.54,1161.8,11.63,1.163
2080,104,2025-03-14,normal,61.74,1047.95,9.96,0.487
2081,104,2025-03-15,stress,67.9,1204.11,11.44,1.236
2082,104,2025-03-16,normal,63.55,1108.12,13.44,0.683
2083,104,2025-03-17,normal,61.65,1012.47,10.56,0.421
2084,104,2025-03-18,peak,67.11,1197.31,8.49,0.783
2085,104,2025-03-19,normal,62.67,1059.95,12.38,0.64
2086,104,2025-03-20,peak,67.92,1228.59,15.33,0.66
2087,104,2025-03-21,peak,65.13,1186.5,10.68,0.627
2088,104,2025-03-22,peak,67.55,1315.15,7.69,0.613
2089,104,2025-03-23,repair,61.86,875.86,15.35,0.929
2090,104,2025-03-24,normal,65.67,1144.81,13.28,0.54
2091,104,2025-03-25,stress,67.91,1117.67,12.07,1.229
2092,104,2025-03-26,peak,68.15,1292.87,15.21,0.673
2093,104,2025-03-27,stress,69.47,1262.14,15.03,1.218
2094,104,2025-03-28,normal,64.22,1079.58,15.24,0.634
2095,104,2025-03-29,normal,64.82,1068.38,13.65,0.499
2096,104,2025-03-30,repair,60.75,961.02,15.7,0.967
2097,104,2025-03-31,peak,64.96,1170.96,20.26,0.707
2098,104,2025-04-01,normal,66.51,1068.82,16.64,0.608
2099,104,2025-04-02,repair,61.31,939.29,14.15,0.92
2100,104,2025-04-03,peak,69.32,1124.31,17.38,0.697
2101,104,2025-04-04,normal,64.11,1121.88,18.29,0.608
2102,104,2025-04-05,normal,66.54,1128.76,14.77,0.641
2103,104,2025-04-06,normal,63.05,1005.61,10.63,0.599
2104,104,2025-04-07,normal,62.77,1139.02,17.34,0.694
2105,104,2025-04-08,normal,62.86,1108.1,19.12,0.554
2106,104,2025-04-09,normal,64.48,1032.48,20.71,0.566
2107,104,2025-04-10,normal,61.16,1089.97,21.87,0.528
2108,104,2025-04-11,normal,63.71,1047.21,18.59,0.498
2109,104,2025-04-12,peak,67.12,1200.48,15.13,0.783
2110,104,2025-04-13,normal,62.72,1014.36,15.51,0.635
2111,104,2025-04-14,peak,67.52,1193.24,15.83,0.777
2112,104,2025-04-15,repair,61.93,819.69,17.12,1.019
2113,104,2025-04-16,normal,65.61,958.84,17.39,0.588
2114,104,2025-04-17,normal,62.73,1112.07,22.42,0.541
2115,104,2025-04-18,normal,64.56,1000.87,18.16,0.691
